timestamp,ping_avg_rtt_ms,ping_jitter_ms,packet_loss_percent,speedtest_ping_ms,download_mbps,upload_mbps,temperature_c,humidity_percent,wind_speed_mps,precipitation_mm,weather_code,network_type,ping_target,had_empty_measurement_in_raw,was_missing_timestamp_row,was_estimated_row
2026-04-20 11:45:00,20.42,4.24,0.0,3.94,94.96,24.68,30.2,51.0,2.94,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 12:00:00,3.66,0.43,0.0,2.5,94.42,8.77,30.15,51.5,2.98,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-04-20 12:15:00,4.28,0.41,0.0,2.73,94.35,24.45,30.1,52.0,3.14,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 12:30:00,4.22,0.43,0.0,2.46,94.5,17.31,30.1,51.0,3.33,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 12:45:00,4.68,0.45,0.0,3.11,94.78,11.83,30.1,51.0,3.39,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 13:00:00,4.42,0.51,0.0,3.21,94.41,12.46,30.1,50.0,3.44,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 13:15:00,4.32,0.47,0.0,2.67,94.27,14.24,30.1,50.0,3.56,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 13:30:00,4.38,0.59,0.0,2.91,92.72,14.05,30.1,51.0,3.69,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 13:45:00,4.66,0.86,0.0,3.07,94.64,13.01,30.0,52.0,3.89,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 14:00:00,3.42,0.16,0.0,2.87,94.69,14.83,30.0,50.0,3.97,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 14:15:00,4.44,0.45,0.0,2.87,86.38,12.75,30.4,50.0,4.44,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 14:30:00,4.3,0.63,0.0,3.07,87.5,16.03,30.4,49.0,4.42,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 14:45:00,5.2,1.71,0.0,2.94,93.66,15.12,30.5,48.0,4.39,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 15:00:00,4.28,1.71,0.0,2.32,93.64,7.49,30.6,47.0,4.42,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 15:15:00,3.72,0.63,0.0,2.35,94.14,18.81,30.7,46.0,4.47,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 15:30:00,3.66,1.71,0.0,2.19,81.46,8.51,30.7,45.0,4.42,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 15:45:00,4.28,2.0,0.0,2.48,46.84,11.43,30.8,45.0,4.47,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 16:00:00,5.2,1.8,0.0,3.15,94.71,9.16,30.9,44.0,4.44,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 16:15:00,2.94,0.35,0.0,2.54,94.76,14.73,30.9,44.0,4.33,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 16:30:00,2.92,0.16,0.0,3.02,93.69,6.6,31.0,44.0,4.06,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 16:45:00,3.06,0.27,0.0,2.56,91.19,20.41,31.0,44.0,3.83,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 17:00:00,4.34,0.55,0.0,2.97,94.02,11.57,31.1,44.0,3.64,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 17:15:00,3.66,1.06,0.0,4.78,80.55,26.17,31.0,45.0,3.36,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 17:30:00,3.14,0.61,0.0,2.63,91.76,17.55,30.8,47.0,3.11,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 17:45:00,4.54,0.55,0.0,2.93,93.92,11.62,30.6,49.0,2.94,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 18:00:00,4.36,0.45,0.0,2.92,95.15,21.04,30.5,50.0,2.78,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 18:15:00,4.52,0.55,0.0,2.98,94.87,15.59,30.2,52.0,2.61,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 18:30:00,4.54,0.33,0.0,2.73,93.33,19.79,30.0,54.0,2.36,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 18:45:00,4.7,0.51,0.0,2.74,94.74,5.33,29.7,57.0,2.19,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 19:00:00,4.34,0.57,0.0,2.95,94.12,12.75,29.5,58.0,2.11,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-04-20 19:15:00,4.92,0.43,0.0,3.33,94.71,20.17,29.4,59.0,1.97,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 19:30:00,5.06,1.12,0.0,3.24,94.33,19.44,29.2,61.0,1.92,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 19:45:00,4.56,0.43,0.0,2.94,95.3,16.09,29.1,61.0,1.97,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-04-20 20:00:00,4.94,1.14,0.0,12.15,94.73,12.74,29.0,62.0,1.94,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 20:15:00,4.6,0.86,0.0,3.04,94.49,19.52,28.9,68.0,1.81,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 20:30:00,4.52,0.65,0.0,2.96,94.25,4.77,28.4,68.0,1.47,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 20:45:00,4.5,0.47,0.0,2.91,94.8,29.48,28.3,69.0,1.44,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 21:00:00,5.3,1.51,0.0,2.94,94.61,13.82,28.2,69.0,1.39,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 21:15:00,4.78,0.63,0.0,2.93,94.47,15.07,28.2,70.0,1.25,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 21:30:00,5.46,1.96,0.0,5.4,94.64,24.6,28.1,70.0,1.11,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 21:45:00,4.86,1.1,0.0,3.43,90.9,21.91,28.1,71.0,1.0,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 22:00:00,5.06,1.45,0.0,3.98,93.5,7.68,28.0,71.0,0.92,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 22:15:00,5.46,1.9,0.0,3.06,94.9,11.19,28.0,71.0,0.83,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 22:30:00,3.96,1.45,0.0,2.62,93.07,24.66,27.9,71.0,0.75,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 22:45:00,5.18,1.1,0.0,2.95,94.67,12.68,27.9,71.0,0.81,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 23:00:00,6.96,3.08,0.0,3.05,92.68,7.14,27.8,71.0,0.72,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 23:15:00,5.54,1.73,0.0,2.99,94.54,15.51,27.8,71.0,0.64,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 23:30:00,4.6,0.96,0.0,2.97,94.58,9.89,27.8,71.0,0.64,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-20 23:45:00,5.28,1.67,0.0,2.98,92.29,11.35,27.7,71.0,0.5,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 00:00:00,5.02,1.55,0.0,3.01,94.33,13.27,27.7,71.0,0.5,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 00:15:00,4.56,0.37,0.0,2.99,94.59,17.44,27.7,71.0,0.5,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 00:30:00,4.42,0.65,0.0,2.94,94.51,13.34,27.6,71.0,0.5,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 00:45:00,4.28,0.39,0.0,3.09,93.96,9.32,27.6,71.0,0.5,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 01:00:00,4.52,0.59,0.0,2.92,95.14,17.54,27.5,71.0,0.5,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 01:15:00,4.56,0.37,0.0,3.02,94.63,21.59,27.5,71.0,0.42,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 01:30:00,4.56,0.57,0.0,2.96,94.59,14.1,27.5,71.0,0.44,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-04-21 01:45:00,4.36,0.65,0.0,2.9,94.55,6.62,27.4,70.0,0.5,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 02:00:00,4.28,0.45,0.0,2.92,91.73,4.74,27.4,72.0,0.5,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 02:15:00,4.5,0.49,0.0,2.92,93.74,14.55,27.4,71.0,0.69,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 02:30:00,4.6,0.35,0.0,2.75,94.27,14.21,27.4,69.0,0.5,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 02:45:00,4.4,0.51,0.0,2.96,95.32,14.41,27.5,68.0,0.42,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 03:00:00,4.46,0.48,0.0,2.96,95.27,16.31,27.57,67.33,0.28,0.0,0.0,Awaser,1.1.1.1,False,True,True
2026-04-21 03:15:00,4.52,0.46,0.0,2.95,95.21,18.21,27.63,66.67,0.14,0.0,0.0,Awaser,1.1.1.1,False,True,True
2026-04-21 03:30:00,4.58,0.43,0.0,2.95,95.16,20.11,27.7,66.0,0.0,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 03:45:00,4.4,0.53,0.0,2.98,94.77,9.85,27.7,65.0,0.22,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 04:00:00,4.46,0.51,0.0,2.97,94.42,14.4,27.7,65.0,0.36,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 04:15:00,4.52,0.57,0.0,2.75,94.6,8.79,27.7,65.0,0.44,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 04:30:00,4.4,0.43,0.0,2.91,94.51,8.44,27.7,66.0,0.44,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-04-21 04:45:00,4.42,0.41,0.0,2.97,94.43,8.1,27.6,67.0,0.44,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 05:00:00,4.64,0.49,0.0,2.95,94.41,9.9,27.6,67.0,0.44,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 05:15:00,4.42,0.53,0.0,2.95,94.69,10.76,27.5,68.0,0.5,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 05:30:00,4.36,0.49,0.0,2.65,94.08,19.5,27.4,70.0,0.64,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 05:45:00,4.46,0.55,0.0,2.66,92.84,15.54,27.3,72.0,0.69,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 06:00:00,4.4,0.53,0.0,2.66,92.27,15.7,27.3,73.0,0.78,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 06:15:00,4.52,0.69,0.0,2.67,94.98,19.41,27.2,74.0,0.78,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 06:30:00,4.5,0.53,0.0,2.96,94.79,14.13,27.2,75.0,0.86,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 06:45:00,4.42,0.65,0.0,2.84,93.8,5.54,27.2,76.0,0.86,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 07:00:00,4.44,0.53,0.0,2.91,94.73,9.4,27.2,76.0,0.86,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 07:15:00,4.52,0.69,0.0,2.9,94.19,6.22,27.3,76.0,0.92,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 07:30:00,4.56,0.57,0.0,2.83,94.02,24.62,27.4,75.0,1.0,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 07:45:00,4.44,0.47,0.0,2.9,93.5,11.41,27.5,74.0,1.03,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 08:00:00,4.46,0.51,0.0,2.87,88.28,8.74,27.6,74.0,1.11,0.0,3.0,Awaser,1.1.1.1,False,False,False
2026-04-21 08:15:00,4.42,0.61,0.0,2.94,89.69,12.73,28.4,65.0,1.31,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 08:30:00,4.5,0.47,0.0,2.94,93.95,17.96,28.5,65.0,1.47,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 08:45:00,4.46,0.47,0.0,3.2,93.9,13.98,28.6,65.0,1.53,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 09:00:00,4.42,0.57,0.0,3.07,94.63,24.2,28.6,65.0,1.61,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 09:15:00,4.44,0.47,0.0,2.9,94.59,14.48,28.7,65.0,1.75,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 09:30:00,4.48,0.53,0.0,2.93,94.57,14.12,28.9,64.0,1.75,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 09:45:00,4.54,0.47,0.0,2.96,93.88,13.7,29.0,64.0,1.78,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 10:00:00,4.44,0.55,0.0,3.0,95.29,8.5,29.0,64.0,1.83,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 10:15:00,4.34,0.37,0.0,3.05,95.08,11.18,29.1,64.0,2.0,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 10:30:00,4.54,0.51,0.0,2.94,94.81,11.09,29.2,64.0,2.28,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 10:45:00,4.44,0.55,0.0,3.15,94.83,18.45,29.3,64.0,2.47,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 11:00:00,4.4,0.43,0.0,2.91,94.75,14.55,29.4,64.0,2.67,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 11:15:00,4.48,0.53,0.0,2.83,94.39,13.19,29.4,65.0,2.92,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 11:30:00,4.46,0.49,0.0,2.91,94.83,7.85,29.4,66.0,3.08,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 11:45:00,4.32,0.53,0.0,2.66,94.7,21.42,29.4,66.0,3.31,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 12:00:00,4.53,0.52,0.0,25.67,64.97,8.58,29.4,67.0,3.5,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 12:15:00,4.6,0.46,0.0,12.74,61.44,5.32,29.4,67.0,3.61,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 12:30:00,4.48,0.42,0.0,2.96,67.74,8.53,29.4,68.0,3.78,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 12:45:00,4.48,0.47,0.0,3.86,57.06,8.56,29.3,68.0,3.83,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 13:00:00,4.45,0.45,0.0,4.2,59.38,9.21,29.3,68.0,3.89,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 13:15:00,4.47,0.48,0.0,2.86,72.12,12.56,29.3,69.0,4.03,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 13:30:00,4.47,0.45,0.0,2.8,68.1,14.82,29.3,71.0,4.06,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 13:45:00,4.52,0.57,0.0,4.39,59.72,10.72,29.3,72.0,4.19,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 14:00:00,4.37,0.43,0.0,9.38,60.0,5.43,29.3,73.0,4.31,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 14:15:00,4.49,0.47,0.0,6.46,60.56,9.33,29.3,74.0,4.89,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 14:30:00,4.5,0.51,0.0,14.44,62.09,10.7,29.4,74.0,4.75,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 14:45:00,4.47,0.42,0.0,5.27,59.82,5.81,29.4,73.0,4.67,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-04-21 15:00:00,4.57,0.64,0.0,7.22,59.11,4.65,29.4,72.0,4.67,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 15:15:00,3.02,0.19,0.0,7.64,59.58,9.01,29.5,72.0,4.61,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 15:30:00,4.38,0.56,0.0,17.03,62.91,7.85,29.5,72.0,4.42,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 15:45:00,4.46,0.62,0.0,5.91,63.36,12.28,29.5,72.0,4.28,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 16:00:00,4.41,0.59,0.0,2.97,66.3,6.91,29.5,72.0,4.25,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 16:15:00,4.54,0.54,1.0,46.24,89.86,7.86,29.6,71.0,4.11,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 16:30:00,4.48,0.47,0.0,3.07,67.46,6.15,29.8,69.0,4.03,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 16:45:00,4.34,0.48,0.0,6.53,60.02,9.61,29.9,67.0,4.0,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 17:00:00,4.4,0.5,0.0,2.94,65.9,9.22,30.0,66.0,3.92,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 17:15:00,3.26,0.43,0.0,2.39,70.59,7.12,30.0,66.0,3.81,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 17:30:00,4.43,0.54,0.0,4.12,58.74,8.52,30.0,66.0,3.72,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 17:45:00,2.76,0.3,0.0,2.74,65.81,6.02,30.0,66.0,3.61,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 18:00:00,3.71,0.47,0.0,2.98,59.82,7.63,29.9,66.0,3.53,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 18:15:00,4.4,0.51,0.0,3.82,64.5,7.66,29.9,66.0,3.19,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-04-21 18:30:00,4.51,0.54,0.0,3.62,68.07,8.64,29.8,66.0,2.92,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 18:45:00,4.5,0.44,0.0,2.9,60.4,8.39,29.7,66.0,2.58,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 19:00:00,4.39,0.53,0.0,13.24,83.83,18.9,29.7,66.0,2.39,0.0,1.0,Awaser,1.1.1.1,False,False,False
2026-04-21 19:15:00,4.6,0.55,0.0,2.75,60.14,6.78,29.6,66.0,2.19,0.0,1.0,Awaser,1.1.1.1,False,False,False
2026-04-21 19:30:00,4.47,0.48,0.0,2.89,48.76,9.67,29.5,67.0,2.0,0.0,1.0,Awaser,1.1.1.1,False,False,False
2026-04-21 19:45:00,4.43,0.49,0.0,19.91,66.13,6.81,29.4,67.0,1.81,0.0,1.0,Awaser,1.1.1.1,True,False,False
2026-04-21 20:00:00,4.46,0.54,0.0,19.39,63.05,7.56,29.4,67.0,1.72,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 20:15:00,4.6,0.48,0.0,10.09,61.02,8.18,29.3,67.0,1.5,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 20:30:00,4.41,0.45,0.0,13.82,61.57,7.21,29.0,71.0,1.36,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 20:45:00,2.86,0.17,0.0,2.54,53.39,7.08,28.8,73.0,1.0,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 21:00:00,4.47,0.54,0.0,13.66,62.74,3.79,28.7,74.0,0.92,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 21:15:00,4.5,0.48,0.0,21.68,64.94,12.63,28.5,75.0,0.69,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 21:30:00,4.59,0.74,0.0,44.72,72.0,9.54,28.4,76.0,0.44,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 21:45:00,4.49,0.51,0.0,41.13,69.16,6.18,28.2,77.0,0.31,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-21 22:00:00,4.46,0.66,0.0,5.88,62.34,8.67,28.1,78.0,0.28,0.0,2.0,Awaser,1.1.1.1,False,False,False
2026-04-21 22:15:00,4.38,0.5,0.0,11.63,61.3,11.84,28.0,80.0,0.36,0.0,2.0,Awaser,1.1.1.1,False,False,False
2026-04-21 22:30:00,4.53,0.66,0.0,12.12,64.16,7.87,27.8,82.0,0.42,0.0,2.0,Awaser,1.1.1.1,False,False,False
2026-04-21 22:45:00,4.54,0.57,0.0,2.76,67.74,9.56,27.6,84.0,0.5,0.0,2.0,Awaser,1.1.1.1,True,False,False
2026-04-21 23:00:00,4.45,0.58,0.0,9.65,60.1,5.9,27.5,86.0,0.5,0.0,3.0,Awaser,1.1.1.1,False,False,False
2026-04-21 23:15:00,4.57,0.62,0.0,9.06,57.86,6.88,27.4,87.0,0.5,0.0,3.0,Awaser,1.1.1.1,False,False,False
2026-04-21 23:30:00,4.45,0.57,0.0,13.6,61.84,3.97,27.4,87.0,0.5,0.0,3.0,Awaser,1.1.1.1,False,False,False
2026-04-21 23:45:00,4.44,0.62,0.0,18.15,63.05,10.73,27.4,86.0,0.39,0.0,3.0,Awaser,1.1.1.1,False,False,False
2026-04-22 00:00:00,4.87,1.49,0.0,11.7,60.92,4.92,27.4,86.0,0.39,0.0,3.0,Awaser,1.1.1.1,False,False,False
2026-04-22 00:15:00,4.43,0.49,0.0,3.74,57.32,4.95,27.4,86.0,0.31,0.0,3.0,Awaser,1.1.1.1,True,False,False
2026-04-22 00:30:00,2.66,0.47,0.0,2.62,47.32,5.48,27.3,86.0,0.28,0.0,3.0,Awaser,1.1.1.1,False,False,False
2026-04-22 00:45:00,2.71,0.64,0.0,15.66,60.3,7.8,27.3,86.0,0.36,0.0,3.0,Awaser,1.1.1.1,False,False,False
2026-04-22 01:00:00,3.7,0.54,1.0,2.82,92.6,7.28,27.3,86.0,0.42,0.0,3.0,Awaser,1.1.1.1,False,False,False
2026-04-22 01:15:00,4.54,0.72,0.0,6.38,55.15,9.06,27.3,86.0,0.53,0.0,3.0,Awaser,1.1.1.1,False,False,False
2026-04-22 01:30:00,3.34,0.51,0.0,6.75,59.16,7.68,27.3,86.0,0.67,0.0,3.0,Awaser,1.1.1.1,False,False,False
2026-04-22 01:45:00,2.95,0.59,0.0,2.8,71.94,4.96,27.2,86.0,0.81,0.0,3.0,Awaser,1.1.1.1,False,False,False
2026-04-22 02:00:00,4.45,0.55,0.0,3.04,56.66,6.46,27.2,86.0,0.94,0.0,1.0,Awaser,1.1.1.1,False,False,False
2026-04-22 02:15:00,4.5,0.58,0.0,2.66,58.21,6.91,27.4,86.0,0.72,0.0,3.0,Awaser,1.1.1.1,False,False,False
2026-04-22 02:30:00,4.55,0.49,0.0,2.92,60.84,9.52,27.3,86.0,0.42,0.0,3.0,Awaser,1.1.1.1,False,False,False
2026-04-22 02:45:00,4.52,0.51,0.0,3.34,60.84,11.35,27.3,86.0,0.5,0.0,3.0,Awaser,1.1.1.1,False,False,False
2026-04-22 03:00:00,4.44,0.53,0.0,2.93,53.56,5.69,27.3,86.0,0.5,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-22 03:15:00,4.76,0.48,0.0,4.39,56.32,7.61,27.2,86.0,0.5,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-22 03:30:00,4.44,0.54,0.0,3.28,59.52,9.57,27.2,86.0,0.42,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-22 03:45:00,4.41,0.59,0.0,2.99,58.77,7.54,27.2,86.0,0.36,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-22 04:00:00,4.37,0.46,0.0,4.21,61.56,8.33,27.2,86.0,0.36,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-22 04:15:00,4.3,0.4,1.0,2.45,94.45,10.7,27.1,86.0,0.22,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-22 04:30:00,4.55,0.36,0.0,2.82,72.38,7.52,27.1,86.0,0.11,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-22 04:45:00,4.39,0.53,0.0,2.96,66.25,9.07,27.1,86.0,0.11,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-22 05:00:00,4.44,0.47,0.0,3.0,69.31,8.36,27.1,86.0,0.22,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-22 05:15:00,4.46,0.44,0.0,2.88,71.16,9.32,27.0,86.0,0.36,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-22 05:30:00,4.71,0.36,0.0,3.66,57.86,11.02,27.0,87.0,0.5,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-22 05:45:00,4.61,0.53,0.0,4.28,58.32,7.89,27.0,87.0,0.5,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-04-22 06:00:00,2.95,0.2,0.0,2.87,69.6,13.68,27.0,87.0,0.64,0.0,1.0,Awaser,1.1.1.1,False,False,False
2026-04-22 06:15:00,4.46,0.34,0.0,4.54,61.74,9.83,27.0,86.0,0.72,0.0,1.0,Awaser,1.1.1.1,False,False,False
2026-04-22 06:30:00,4.53,0.57,0.0,2.96,70.62,12.84,27.1,85.0,0.78,0.0,1.0,Awaser,1.1.1.1,False,False,False
2026-04-22 06:45:00,4.45,0.5,0.0,2.94,70.38,13.26,27.3,83.0,0.86,0.0,1.0,Awaser,1.1.1.1,False,False,False
2026-04-22 07:00:00,4.43,0.61,0.0,3.64,76.56,10.76,27.3,82.0,0.86,0.0,1.0,Awaser,1.1.1.1,False,False,False
2026-04-22 07:15:00,4.39,0.44,0.0,2.94,69.51,9.82,27.5,81.0,0.89,0.0,1.0,Awaser,1.1.1.1,False,False,False
2026-04-22 07:30:00,4.49,0.55,0.0,3.37,62.76,10.58,27.7,79.0,0.92,0.0,1.0,Awaser,1.1.1.1,False,False,False
2026-04-22 07:45:00,4.52,0.7,0.0,4.94,59.53,9.04,27.9,78.0,1.0,0.0,1.0,Awaser,1.1.1.1,False,False,False
2026-04-22 08:00:00,4.55,0.52,0.0,2.72,60.23,10.86,28.0,77.0,1.11,0.0,1.0,Awaser,1.1.1.1,False,False,False
2026-04-22 08:15:00,4.47,0.59,0.0,2.82,63.72,5.11,28.2,76.0,1.17,0.0,1.0,Awaser,1.1.1.1,False,False,False
2026-04-22 08:30:00,4.45,0.56,0.0,3.46,57.68,7.34,28.5,74.0,1.33,0.0,1.0,Awaser,1.1.1.1,False,False,False
2026-04-22 08:45:00,4.48,0.53,0.0,2.94,68.7,7.92,28.2,73.0,1.33,0.0,1.0,Awaser,1.1.1.1,False,False,False
2026-04-22 09:00:00,4.52,0.55,0.0,2.95,48.12,10.2,28.3,73.0,1.42,0.0,1.0,Awaser,1.1.1.1,False,False,False
